2025-05-12 14:59:25	7.110000	1899	+02	AE4ON: KN4KQJ SNR +06 ♢ 
2025-05-12 14:58:42	7.110000	1899	-12	KN4KQJ: @AMRRON SNR? ♢ 
2025-05-12 14:52:27	7.110000	1899	-07	KV4S: N8QB ACK ♢ 
2025-05-12 14:51:57	7.110000	1899	-07	N8QB: @AMRRON> ♢ 
2025-05-12 14:10:25	7.110000	1899	-16	KE0PLS: @AMRRON SNR? ♢ 
2025-05-12 14:04:57	7.110000	1899	-10	KN4KQJ: KI4WWY HEARTBEAT SNR -04 ♢ 
2025-05-12 14:04:42	7.110000	1899	+08	KI4WWY: @HB HEARTBEAT ♢ 
2025-05-12 13:34:27	7.110000	1899	+11	K8DDD: @AMRRON SNR? ♢ 
2025-05-12 13:34:27	7.110000	1899	-05	N1JMC: @AMRRON SNR? ♢ 
2025-05-12 13:33:55	7.110000	1899	-12	W0WRL: KI7ECE SNR -07 ♢ 
2025-05-12 13:32:55	7.110000	1899	+00	N0IMH: KI7ECE SNR -07 ♢ 
2025-05-12 13:32:55	7.110000	1899	+10	NY5V: KI7ECE SNR -03 ♢ 
2025-05-12 13:32:55	7.110000	1899	-13	KK6MES: KI7ECE SNR +06 ♢ 
2025-05-12 13:32:55	7.110000	1899	-16	WB6VAC: KI7ECE SNR -13 ♢ 
2025-05-12 13:32:42	7.110000	1899	+13	W8LLC: KI7ECE SNR -14 ♢ 
2025-05-12 13:32:42	7.110000	1899	-12	NM5XD: KI7ECE SNR +03 ♢ 
2025-05-12 13:11:25	7.110000	1899	+09	AE4ON: K8DDD SNR +05 ♢ 
2025-05-12 13:10:42	7.110000	1899	+07	K8DDD: AE4ON SNR? ♢ 
2025-05-12 13:08:55	7.110000	1899	+03	N0IMH: @AMRRON SNR? ♢ 
2025-05-12 13:08:25	7.110000	1899	+02	NY5V: @AMRRON  , TX EM22, CS1 ♢ 
2025-05-12 13:07:28	7.110000	2390	+11	N4WXI: @AMRRON  , AL EM63MH, CS 1.0.6.1 ♢ 
2025-05-12 13:07:28	7.110000	2390	-13	NM5XD: @AMRRON  , NM DM62PG, CS1 ♢ 
2025-05-12 13:07:12	7.110000	2390	+14	W8LLC: @AMRRON  , MI EN72, CS1 ♢ 
2025-05-12 11:33:25	3.588000	2390	-09	NY5V: NH2KW SNR -14 ♢ 
2025-05-12 11:06:25	3.588000	2390	-11	N0IMH: @AMRRON SNR? ♢ 
2025-05-12 10:36:25	3.588000	2390	+04	KA5N: KQ4LWP SNR -17 ♢ 
2025-05-12 10:35:42	3.588000	2390	-02	KQ4LWP: @AMRRON SNR? ♢ 
2025-05-12 10:00:57	3.588000	2390	-02	KJ7TTN: W8APP HEARTBEAT SNR -08 ♢ 
2025-05-12 10:00:42	3.588000	2390	+09	W8APP: @HB HEARTBEAT ♢ 
2025-05-12 09:00:27	3.588000	2390	-05	KJ7TTN: W8APP HEARTBEAT SNR -10 ♢ 
2025-05-12 09:00:12	3.588000	2390	+06	W8APP: @HB HEARTBEAT ♢ 
2025-05-12 07:11:25	3.588000	2390	-09	AI7HH: W8APP HEARTBEAT SNR +04 ♢ 
2025-05-12 07:10:57	3.588000	2390	-08	KJ7TTN: W8APP HEARTBEAT SNR -13 ♢ 
2025-05-12 07:10:42	3.588000	2390	+06	W8APP: @HB HEARTBEAT ♢ 
2025-05-12 06:10:25	3.588000	2390	-02	AI7HH: W8APP HEARTBEAT SNR +04 ♢ 
2025-05-12 06:09:42	3.588000	2390	+09	W8APP: @HB HEARTBEAT ♢ 
2025-05-12 05:09:26	3.588000	2390	-12	AI7HH: W8APP HEARTBEAT SNR +00 ♢ 
2025-05-12 05:09:14	3.588000	2390	-14	KJ7TTN: W8APP HEARTBEAT SNR -13 ♢ 
2025-05-12 05:08:57	3.588000	2390	+11	W8APP: @HB HEARTBEAT ♢ 
2025-05-12 04:08:25	3.588000	2390	-13	W0WRL: @AMRRON SNR? ♢ 
2025-05-12 03:47:43	3.588000	2390	+04	W8APP: @HB HEARTBEAT ♢ 
2025-05-12 02:47:28	3.588000	2390	+03	W8APP: @HB HEARTBEAT ♢ 
2025-05-12 01:46:55	7.090000	2390	-05	N0IMH: @AMRRON SNR? ♢ 
2025-05-12 01:08:57	7.090000	2390	+05	KO4BIA: KW3KW SNR +07 ♢ 
2025-05-12 01:08:42	7.090000	2390	+10	KW3KW: @HRMS SNR? ♢ 
2025-05-12 00:41:12	7.090000	2390	+14	KO4MWW: KN8DAP SNR +10 ♢ 
2025-05-12 00:36:12	7.090000	2390	+07	KN8DAP: @PREPNET QUERY MSGS ♢ 
2025-05-11 23:51:43	7.090000	2390	+11	N3CHX: @HB HEARTBEAT ♢ 
2025-05-11 23:16:12	7.110000	2390	-07	K4WOW: @AMRRON  ,EM90EC,1,227,111111111111,FL NTR,{&%} ♢ 
2025-05-11 23:12:55	7.110000	2390	+17	KJ4RMO: K4WOW SNR +02 ♢ 
2025-05-11 23:12:55	7.110000	2390	+09	NY5V: K4WOW SNR -09 ♢ 
2025-05-11 23:12:55	7.110000	2390	+15	AE4ON: K4WOW SNR +05 ♢ 
2025-05-11 23:12:55	7.110000	2390	+00	W0WRL: K4WOW SNR -18 ♢ 
2025-05-11 23:12:12	7.110000	2390	-02	K4WOW: @AMRRON SNR? ♢ 
2025-05-11 22:50:27	7.110000	2390	+05	N4VAD: @SEEN  F!104 100 FM[NTR] ST[GA] GR[EM92IE] #EDK3 ♢ 
2025-05-11 22:41:42	7.110000	2390	-01	KN8DAP: @AMRRON  STATREP RECEIVED    * NY5V * W8APP * KQ4LWP * N4WXI ♢ 
2025-05-11 22:36:25	7.110000	2390	-04	W0CES: KF7VII SNR -20 ♢ 
2025-05-11 22:27:25	7.110000	2390	-03	N0IMH: @AMRRON SNR? ♢ 
2025-05-11 22:21:25	7.110000	2390	-03	NY5V: @AMRRON  ,EM22,1,755,111111111111,TX NTR,{&%} ♢ 
2025-05-11 22:17:25	7.110000	2390	-04	NY5V: @AMRRON SNR? ♢ 
2025-05-11 22:05:57	7.110000	2390	-10	NH2KW: @AMRRON SNR? ♢ 
2025-05-11 22:05:12	7.110000	2390	+05	KC4SIG: NH2KW HEARING W4WHS KM4JRD AE4ON KM4TWA ♢ 
2025-05-11 22:03:42	7.110000	2390	+06	KC4SIG: NH2KW SNR +13 ♢ 
2025-05-11 22:00:55	7.110000	2390	+05	W4WHS: @AMRRON SNR? ♢ 
2025-05-11 21:58:25	7.110000	2390	+09	KM4JRD: NH2KW SNR -09 ♢ 
2025-05-11 21:58:25	7.110000	2390	+11	AE4ON: NH2KW SNR +01 ♢ 
2025-05-11 21:57:45	7.110000	2390	-11	NH2KW: @AMRRON SNR? ♢ 
2025-05-11 21:41:25	7.110000	2390	+05	KM4JRD: KM4TWA SNR -12 ♢ 
2025-05-11 21:41:25	7.110000	2390	+12	AE4ON: KM4TWA SNR -18 ♢ 
2025-05-11 21:40:57	7.110000	2390	-01	KN8DAP: KM4TWA SNR -07 ♢ 
2025-05-11 21:40:57	7.110000	2390	+12	N4WXI: KM4TWA SNR -03 ♢ 
2025-05-11 21:40:57	7.110000	2390	+07	KC4SIG: KM4TWA SNR -15 ♢ 
2025-05-11 21:11:25	7.110000	2390	-05	N0IMH: @AMRRON SNR? ♢ 
2025-05-11 21:08:57	7.110000	2390	+13	N4WXI: @AMRRON  STATREP RECEIVED ♢ 
2025-05-11 20:41:54	7.110000	2390	+13	W4WHS: @AMRRON SNR? ♢ 
2025-05-11 20:21:55	14.110000	2390	-10	AI7HH: KD9DSS SNR -02 ♢ 
2025-05-11 20:21:42	14.110000	2390	-10	KJ7TTN: KD9DSS SNR +13 ♢ 
2025-05-11 19:52:57	7.110000	2390	+04	N4WXI: @AMRRON  STATREP RECEIVED    * KD9DSS * KQ4PLL ♢ 
2025-05-11 19:11:55	7.110000	2390	+02	AE4ON: NH2KW SNR -01 ♢ 
2025-05-11 19:11:44	7.110000	2390	-07	KN8DAP: NH2KW SNR -04 ♢ 
2025-05-11 19:11:42	7.110000	2390	-04	KQ4PLL: NH2KW SNR -08 ♢ 
2025-05-11 19:11:42	7.110000	2390	-01	KN4DUT: NH2KW SNR -14 ♢ 
2025-05-11 19:11:42	7.110000	2390	+04	N4WXI: NH2KW SNR +13 ♢ 
2025-05-11 19:11:42	7.110000	2390	-08	KV4S: NH2KW SNR +05 ♢ 
2025-05-11 19:11:42	7.110000	2390	-03	KC4SIG: NH2KW SNR +10 ♢ 
2025-05-11 19:10:55	7.110000	2390	-01	KM4JRD: NH2KW SNR -19 ♢ 
2025-05-11 19:10:55	7.110000	2390	+03	AE4ON: NH2KW SNR +01 ♢ 
2025-05-11 19:10:29	7.110000	2390	-09	KN8DAP: NH2KW SNR -11 ♢ 
2025-05-11 19:10:28	7.110000	2390	-08	KQ4PLL: NH2KW SNR -17 ♢ 
2025-05-11 19:10:28	7.110000	2390	-05	KN4DUT: NH2KW SNR -11 ♢ 
2025-05-11 19:10:28	7.110000	2390	+02	N4WXI: NH2KW SNR +05 ♢ 
2025-05-11 19:10:28	7.110000	2390	-04	KV4S: NH2KW SNR -03 ♢ 
2025-05-11 19:10:28	7.110000	2390	-04	KC4SIG: NH2KW SNR +04 ♢ 
2025-05-11 19:10:27	7.110000	2390	+00	K4THR: NH2KW SNR -12 ♢ 
2025-05-11 18:54:55	7.110000	2390	-11	NY5V: @AMRRON  , TX EM22, CS1 ♢ 
2025-05-11 18:54:42	7.110000	2390	-10	W8APP: @AMRRON  , MI EN82, CS1 ♢ 
2025-05-11 18:54:12	7.110000	2390	+01	N4WXI: @AMRRON  , AL EM63MH, CS 1.0.6.1 ♢ 
2025-05-11 18:53:58	7.110000	2390	-01	KQ4PLL: @AMRRON  , AL EM63UM, CS1 ♢ 
2025-05-11 18:13:42	7.110000	2390	-13	W8APP: @AMRRON  ,EN82,1,236,111111111111,MI BEAUTIFUL SUNNY LORD S DAY,{&%} ♢ 
2025-05-11 18:09:25	7.110000	2390	-03	W0CES: @AMRRON  , NE EN11, CS 1.0.6.1 ♢ 
2025-05-11 18:09:25	7.110000	2390	-11	NY5V: @AMRRON  , TX EM22, CS1 ♢ 
2025-05-11 18:08:42	7.110000	2390	-04	W8APP: @AMRRON  , MI EN82, CS1 ♢ 
2025-05-11 18:08:29	7.110000	2390	-10	KQ4PLL: @AMRRON  ……, CS1 ♢ 
2025-05-11 18:08:28	7.110000	2390	-17	KN8DAP: @AMRRON  , NC FM05RS, CS1 ♢ 
2025-05-11 18:08:28	7.110000	2390	-07	W8LLC: @AMRRON  , MI EN72, CS1 ♢ 
2025-05-11 18:08:28	7.110000	2390	-12	K4THR: @AMRRON  , AL EM64OQ, CS1 ♢ 
2025-04-24 01:14:25	7.110000	2390	-06	KE7CIU: @AMRRON SNR? ♢ 
2025-04-24 01:05:55	7.110000	2390	-02	W0WRL: W8LLC NO ♢ 
2025-04-24 01:05:55	7.110000	2390	-18	KE7CIU: W8LLC NO ♢ 
2025-04-24 01:05:43	7.110000	2390	-09	KC4SIG: W8LLC NO ♢ 
2025-04-24 01:05:42	7.110000	2390	-03	KN4KQJ: W8LLC NO ♢ 
2025-04-23 11:07:25	7.110000	2390	+06	W0WRL: N0IMH SNR -15 ♢ 
2025-04-23 10:44:57	7.110000	2390	-01	N4WXI: @AMRRON> ♢ 
2025-04-23 10:42:25	7.110000	2390	+04	WB6VAC: K4THR ACK ♢ 
2025-04-23 10:41:57	7.110000	2390	-01	N1JMC: K4THR ACK ♢ 
2025-04-23 10:41:57	7.110000	2390	-19	KD7ASA: K4THR ACK ♢ 
2025-04-23 10:41:57	7.110000	2390	+08	KN4KQJ: K4THR ACK ♢ 
2025-04-23 09:51:57	7.110000	2390	+11	N4WXI: @AMRRON> ♢ 
2025-04-23 06:18:57	7.110000	2390	+05	NM5XD: @AMRRON SNR? ♢ 
2025-04-23 05:54:25	7.110000	2390	+00	WA6RIK: @AMRRON SNR? ♢ 
2025-04-23 04:14:28	7.110000	2390	-11	K7DEP: @AMRRON SNR? ♢ 
2025-04-23 02:38:24	7.110000	2390	-01	AI7HH: W6PE HEARTBEAT SNR +11 ♢ 
2025-04-23 02:37:58	7.110000	2390	-18	KF7VII: W6PE HEARTBEAT SNR -01 ♢ 
2025-04-23 02:37:57	7.110000	2390	+09	KJ4RMO: W6PE HEARTBEAT SNR -10 ♢ 
2025-04-23 02:37:57	7.110000	2390	-02	NM5XD: W6PE HEARTBEAT SNR -04 ♢ 
2025-04-23 02:37:43	7.110000	2390	-14	W6PE: @HB HEARTBEAT ♢ 
2025-04-23 01:08:55	7.110000	2390	+03	N0IMH: @AMRRON SNR? ♢ 
2025-04-23 00:44:12	7.110000	2390	+14	W8APP: @AMRRON  ,EN82,1,987,111111111111,MI BEAUTIFUL SPRING EVENING NICE TEMPS QUIET,{&%} ♢ 
2025-04-23 00:35:38	7.110000	2390	+03	W9DNE: @TTP SNR? ♢ 
2025-04-23 00:35:08	7.110000	2390	+06	W9DNE: @TTP SNR +00 ♢ 
2025-04-22 23:59:25	7.110000	2390	-13	AI7HH: KG7AV SNR +02 ♢ 
2025-04-22 23:15:55	7.110000	2390	+00	N0IMH: KA5N SNR -13 ♢ 
2025-04-22 23:15:55	7.110000	2390	-06	KE0PLS: KA5N SNR -21 ♢ 
2025-04-22 23:15:42	7.110000	2390	-08	NM5XD: KA5N SNR -16 ♢ 
2025-04-22 22:24:12	7.110000	2390	+15	N4WXI: K4THR SNR +08 ♢ 
2025-04-22 22:23:57	7.110000	2390	+07	K4THR: N4WXI SNR? ♢ 
2025-04-22 22:22:57	7.110000	2390	+08	KN4DUT: K4THR ACK ♢ 
2025-04-22 22:22:48	7.110000	2390	+11	K4THR: @SEEN> ♢ 
2025-04-22 22:20:57	7.110000	2390	+09	K4THR: @AMRRON> ♢ 
2025-04-22 22:01:55	7.110000	2390	-12	N0IMH: @AMRRON QUERY MSGS ♢ 
2025-04-22 21:58:25	7.110000	2390	-10	N0IMH: @AMRRON SNR? ♢ 
2025-04-22 20:37:57	7.110000	2390	-07	KG4AQH: @AMRRON SNR? ♢ 
2025-04-22 17:28:27	7.110000	2390	-10	KQ4PLL: N4VAD  I THINK SO.. OR A CAT HAS MADE IT'S BED ON THE KEYBOARD.   I BELIEVE IT'S AF4VH, SAW IT WHEN IT STARTED. ♢ 
2025-04-22 17:21:27	7.110000	2390	-22	N4VAD: @AMRRON  ……BOARD... ♢ 
2025-04-22 17:09:12	7.110000	2390	-08	N9EHK: KQ4PLL ACK ♢ 
2025-04-22 16:54:57	7.110000	2390	-08	KQ4PLL: @AMRRON  ,EM63UM,1,955,111111111111,AL NTR,{&%} ♢ 
2025-04-22 16:18:55	7.110000	2390	+21	KJ4RMO: KN4KQJ SNR +02 ♢ 
2025-04-22 16:18:55	7.110000	2390	-04	AE4ON: KN4KQJ SNR +05 ♢ 
2025-04-22 16:18:12	7.110000	2390	-11	KN4KQJ: @AMRRON SNR? ♢ 
2025-04-22 16:02:55	7.110000	2390	-11	W4WHS: @AMRRON SNR? ♢ 
2025-04-22 15:52:25	7.110000	2390	-05	W0CES: N0IMH SNR +04 ♢ 
2025-04-22 15:52:25	7.110000	2390	-09	W0WRL: N0IMH SNR -18 ♢ 
2025-04-22 15:29:45	7.110000	2390	-20	KC2HJU: @AMRRON  DE KC2HJU TEST …… ♢ 
2025-04-22 14:34:42	7.110000	2390	-16	KD4B/QRP: @AMRRON SNR? ♢ 
2025-04-22 14:24:25	7.110000	2390	-06	N0IMH: AI7HH SNR -04 ♢ 
2025-04-22 14:24:13	7.110000	2390	-18	NM5XD: AI7HH SNR +10 ♢ 
2025-04-22 14:20:25	7.110000	2390	-07	N0IMH: KG7AV SNR -15 ♢ 
2025-04-22 14:20:25	7.110000	2390	-21	WB6VAC: KG7AV SNR -15 ♢ 
2025-04-22 14:10:25	7.110000	2390	-02	N0IMH: KG7CNE SNR -08 ♢ 
2025-04-22 14:10:25	7.110000	2390	+03	W0CES: KG7CNE SNR -21 ♢ 
2025-04-22 13:51:55	7.110000	2390	-01	N0IMH: KI7ECE SNR -03 ♢ 
2025-04-22 13:51:55	7.110000	2390	-15	AI7HH: KI7ECE SNR +18 ♢ 
2025-04-22 13:51:55	7.110000	2390	+06	W0CES: KI7ECE SNR -08 ♢ 
2025-04-22 13:51:55	7.110000	2390	-13	KE0PLS: KI7ECE SNR -13 ♢ 
2025-04-22 13:51:55	7.110000	2390	-15	WB6VAC: KI7ECE SNR -05 ♢ 
2025-04-22 13:51:55	7.110000	2390	-23	WA6RIK: KI7ECE SNR -18 ♢ 
2025-04-22 13:51:27	7.110000	2390	-12	NM5XD: KI7ECE SNR -04 ♢ 
2025-04-22 13:51:27	7.110000	2390	+14	N9EHK: KI7ECE SNR -13 ♢ 
2025-04-22 13:17:57	7.110000	2390	+04	N4GLD: @AMRRON SNR? ♢ 
2025-04-22 13:16:25	7.110000	2390	+22	KJ4RMO: KG4AQH SNR +02 ♢ 
2025-04-22 13:16:25	7.110000	2390	+11	AE4ON: KG4AQH SNR +04 ♢ 
2025-04-22 13:15:42	7.110000	2390	-01	KG4AQH: @AMRRON SNR? ♢ 
2025-04-22 13:03:42	7.110000	2390	+01	KN8DAP: @AMRRON  STATREP RECEIVED    * KD9DSS * KQ4LWP * W8APP ♢ 
2025-04-22 12:44:42	7.110000	2390	+14	W8APP: @AMRRON  ,EN82,1,350,111111111111,MI BEAUTIFUL SUNNY MORN ALL IS QUIET,{&%} ♢ 
2025-04-22 12:42:27	7.110000	2390	+13	W8APP: @AMRRON  STATREP RECEIVED    * KD9DSS * KQ4LWP ♢ 
2025-04-22 12:32:25	7.110000	2390	+23	KJ4RMO: @AMRRON QUERY MSGS ♢ 
2025-04-22 12:31:00	7.110000	2390	+04	KQ4PLL: @AMRRON  , AL EM63UM…… ♢ 
2025-04-22 12:31:00	7.110000	2390	+01	N1JMC: @AMRRON  , MD FM18QQ…… ♢ 
2025-04-22 12:30:55	7.110000	2390	+09	W0CES: @AMRRON  , NE EN11, CS 1.0.6.1 ♢ 
2025-04-22 12:30:52	7.110000	2390	-18	K7DEP: @AMRRON  …… ♢ 
2025-04-22 12:30:30	7.110000	2390	-03	NM5XD: @AMRRON  …… ♢ 
2025-04-22 12:30:12	7.110000	2390	+12	N4WXI: @AMRRON  , AL EM63MH, CS1 ♢ 
2025-04-22 12:30:12	7.110000	2390	-07	N4VAD: @AMRRON  , GA EM92IE, CS1 ♢ 
2025-04-22 12:29:57	7.110000	2390	+01	KD8UJG: @AMRRON  , OH EN91, CS1 ♢ 
2025-04-22 12:19:59	7.110000	2390	-02	KN8DAP: N4VAD ACK ♢ 
2025-04-22 12:19:59	7.110000	2390	+00	NM5XD: N4VAD ACK ♢ 
2025-04-22 12:19:57	7.110000	2390	+01	KQ4PLL: N4VAD ACK ♢ 
2025-04-22 12:19:57	7.110000	2390	+04	KN4DUT: N4VAD ACK ♢ 
2025-04-22 12:19:57	7.110000	2390	+11	KD8SKZ: N4VAD ACK ♢ 
2025-04-22 12:19:57	7.110000	2390	+10	N4WXI: N4VAD ACK ♢ 
2025-04-22 12:19:57	7.110000	2390	+05	KC4SIG: N4VAD ACK ♢ 
2025-04-22 12:19:42	7.110000	2390	-04	N4VAD: @AMRRON> ♢ 
2025-04-22 12:19:12	7.110000	2390	+08	KN8DAP: @AMRRON  ,FM05RS,1,649,111111111111,NC  T STORMS TONIGHT,{&%} ♢ 
2025-04-22 12:15:27	7.110000	2390	+07	KN8DAP: @AMRRON QUERY MSGS ♢ 
2025-04-22 11:55:57	7.110000	2390	+05	WA0ZIG: @AMRRON SNR? ♢ 
2025-04-22 11:35:12	7.110000	2390	+19	N4WXI: K4THR SNR +06 ♢ 
2025-04-22 11:34:48	7.110000	2390	+05	K4THR: N4WXI SNR? ♢ 
2025-04-22 10:36:27	7.110000	2390	+05	N1JMC: KQ4PLL ACK ♢ 
2025-04-22 10:36:27	7.110000	2390	+09	KN4DUT: KQ4PLL ACK ♢ 
2025-04-22 10:36:27	7.110000	2390	+11	KD8SKZ: KQ4PLL ACK ♢ 
2025-04-22 10:36:27	7.110000	2390	+13	N4WXI: KQ4PLL ACK ♢ 
2025-04-22 10:36:27	7.110000	2390	+12	KC4SIG: KQ4PLL ACK ♢ 
2025-04-22 10:36:12	7.110000	2390	+06	KQ4PLL: @AMRRON> ♢ 
2025-04-22 10:26:00	7.110000	2390	-16	KE0SBF: @HB HEARTBEAT ♢ 
2025-04-22 09:55:42	7.110000	2390	-19	KE0SBF: @HB HEARTBEAT ♢ 
2025-04-22 09:43:27	7.110000	2390	+07	AF4VH: N4WXI ACK ♢ 
2025-04-22 09:43:27	7.110000	2390	-06	KN4DUT: N4WXI ACK ♢ 
2025-04-22 09:43:27	7.110000	2390	-06	KV4S: N4WXI ACK ♢ 
2025-04-22 09:43:27	7.110000	2390	-05	KC4SIG: N4WXI ACK ♢ 
2025-04-22 09:43:12	7.110000	2390	+01	N4WXI: @SEEN> ♢ 
2025-04-22 09:02:27	7.110000	2390	-15	KE0SBF: @HB HEARTBEAT ♢ 
2025-04-22 08:32:12	7.110000	2390	-19	KE0SBF: @HB HEARTBEAT ♢ 
2025-04-22 07:02:57	7.110000	2390	+04	AF4VH: N4WXI ACK ♢ 
2025-04-22 07:02:57	7.110000	2390	+00	KV4S: N4WXI ACK ♢ 
2025-04-22 07:02:57	7.110000	2390	+06	NM5XD: N4WXI ACK ♢ 
2025-04-22 07:02:57	7.110000	2390	+04	KC4SIG: N4WXI ACK ♢ 
2025-04-22 07:02:42	7.110000	2390	+13	N4WXI: @AMRRON> ♢ 
2025-04-22 05:31:57	7.110000	2390	-10	KK7VDA: K7DEP SNR -18 ♢ 
2025-04-22 05:31:57	7.110000	2390	+00	AF4VH: K7DEP SNR -09 ♢ 
2025-04-22 05:31:57	7.110000	2390	-11	KM4ZQN: K7DEP SNR -15 ♢ 
2025-04-22 05:31:57	7.110000	2390	+03	KD8SKZ: K7DEP SNR -14 ♢ 
2025-04-22 05:31:57	7.110000	2390	+19	N4WXI: K7DEP SNR -04 ♢ 
2025-04-22 05:31:57	7.110000	2390	+00	NM5XD: K7DEP SNR -05 ♢ 
2025-04-22 05:31:57	7.110000	2390	+12	KC4SIG: K7DEP SNR -09 ♢ 
2025-04-22 05:31:42	7.110000	2390	-09	K7DEP: @AMRRON SNR? ♢ 
2025-04-22 05:12:27	7.110000	2390	-16	KE0SBF: @HB HEARTBEAT ♢ 
2025-04-22 04:46:55	7.110000	2390	-13	WA6RIK: @AMRRON SNR? ♢ 
2025-04-22 04:42:12	7.110000	2390	-16	KE0SBF: @HB HEARTBEAT ♢ 
2025-04-22 04:20:57	7.110000	2390	-06	KK7VDA: @AMRRON QUERY MSGS ♢ 
2025-04-22 04:17:59	7.110000	2390	-02	NM5XD: KK7VDA SNR -01 ♢ 
2025-04-22 04:17:57	7.110000	2390	-15	N8QB: KK7VDA SNR -02 ♢ 
2025-04-22 04:17:57	7.110000	2390	-10	KM5BOR: KK7VDA SNR +21 ♢ 
2025-04-22 04:17:57	7.110000	2390	-05	AF4VH: KK7VDA SNR -09 ♢ 
2025-04-22 04:17:57	7.110000	2390	+08	KG5FWI: KK7VDA SNR +02 ♢ 
2025-04-22 04:17:57	7.110000	2390	+17	N4WXI: KK7VDA SNR -06 ♢ 
2025-04-22 04:17:57	7.110000	2390	+09	KC4SIG: KK7VDA SNR -09 ♢ 
2025-04-22 04:17:42	7.110000	2390	-08	KK7VDA: @AMRRON SNR? ♢ 
2025-04-22 03:41:43	7.110000	2390	-17	KE0SBF: @HB HEARTBEAT ♢ 
2025-04-22 03:11:27	7.110000	2390	-18	KE0SBF: @HB HEARTBEAT ♢ 
2025-04-22 02:42:42	7.110000	2390	-09	KG7YOM: K7DEP SNR +06 ♢ 
2025-04-22 02:42:12	7.110000	2390	+08	NM5XD: K7DEP HEARTBEAT SNR -15 ♢ 
2025-04-22 02:41:57	7.110000	2390	-07	K7DEP: @HB HEARTBEAT ♢ 
2025-04-22 02:41:12	7.110000	2390	-14	KE0SBF: @HB HEARTBEAT ♢ 
2025-04-22 02:10:57	7.110000	2390	-13	KE0SBF: @HB HEARTBEAT ♢ 
2025-04-22 02:04:57	7.110000	2390	-15	N8QB: KQ4PLL ACK ♢ 
2025-04-22 02:04:57	7.110000	2390	+06	KJ4RMO: KQ4PLL ACK ♢ 
2025-04-22 02:04:57	7.110000	2390	-01	KG5FWI: KQ4PLL ACK ♢ 
2025-04-22 02:04:57	7.110000	2390	+05	KD8SKZ: KQ4PLL ACK ♢ 
2025-04-22 02:04:57	7.110000	2390	+11	N4WXI: KQ4PLL ACK ♢ 
2025-04-22 02:04:57	7.110000	2390	-08	NM5XD: KQ4PLL ACK ♢ 
2025-04-22 02:04:57	7.110000	2390	+02	KC4SIG: KQ4PLL ACK ♢ 
2025-04-22 02:04:42	7.110000	2390	+10	KQ4PLL: @AMRRON> ♢ 
2025-04-22 01:53:43	7.110000	2390	-10	KG7YOM: KI7VDO SNR +05 ♢ 
2025-04-22 01:52:57	7.110000	2390	-10	KI7VDO: @AMRRON SNR? ♢ 
2025-04-22 01:49:57	7.110000	2390	-12	N8QB: KG7YOM SNR -10 ♢ 
